root_1,8,8 16 9 9 9 001 008 040 008 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,8,10 16 9 9 9 001 008 040 00a 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,8,11 16 9 9 9 001 008 040 00b 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,8,16 16 9 9 9 001 008 040 010 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,8,20 16 9 9 9 001 008 040 014 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,8,80 16 9 9 9 001 008 040 050 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,8,84 16 9 9 9 001 008 040 054 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,8,85 16 9 9 9 001 008 040 055 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,8,160 16 9 9 9 001 008 040 0a0 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,10,1 16 9 9 9 001 009 040 001 000 000 000 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
