external/stapleton60.bits,1,12,89.6,TIMEOUT
external/stapleton60.bits,2,12,89.8,TIMEOUT
external/stapleton60.bits,3,12,89.7,TIMEOUT
external/stapleton60.bits,4,12,89.8,TIMEOUT
external/stapleton60.bits,5,12,89.8,TIMEOUT
external/stapleton60.bits,6,12,89.9,TIMEOUT
external/stapleton60.bits,7,12,89.9,TIMEOUT
external/stapleton60.bits,8,12,89.7,TIMEOUT
external/stapleton60.bits,9,12,89.8,TIMEOUT
external/stapleton60.bits,10,12,89.9,TIMEOUT
external/stapleton60.bits,11,12,89.6,TIMEOUT
external/stapleton60.bits,12,12,89.8,TIMEOUT
external/stapleton60.bits,13,12,90.1,TIMEOUT
external/stapleton60.bits,14,12,89.7,TIMEOUT
external/stapleton60.bits,15,12,89.9,TIMEOUT
external/stapleton60.bits,16,12,89.7,TIMEOUT
external/stapleton60.bits,17,12,89.8,TIMEOUT
external/stapleton60.bits,18,12,89.7,TIMEOUT
external/stapleton60.bits,19,12,89.8,TIMEOUT
external/stapleton60.bits,20,12,89.9,TIMEOUT
external/stapleton60.bits,21,12,89.9,TIMEOUT
external/stapleton60.bits,22,12,89.9,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,0,12,89.7,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,1,12,89.8,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,2,12,89.8,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,3,12,89.9,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,4,12,89.9,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,5,12,89.8,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,6,12,89.8,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,7,12,89.8,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,8,12,89.9,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,9,12,89.6,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,10,12,89.9,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,11,12,89.8,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,12,12,89.9,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,13,12,89.8,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,14,12,89.8,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,15,12,89.8,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,16,12,89.9,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,17,12,90.0,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,18,12,89.8,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,19,12,89.9,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,20,12,90.0,TIMEOUT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,21,12,89.9,TIMEOUT
