file,status,pa,pb,pc,pairs,coinc,nearmiss,maxc
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w253c236b-000.tab,ok,1,1,1,3,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w239c258h-000.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w273c35bef-000.tab,ok,2,1,1,4,8,4,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w245c48ae-000.tab,ok,1,1,1,3,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w227c467f-000.tab,ok,1,2,0,3,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w265c48ah-000.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w253c28hj-000.tab,ok,2,2,0,4,8,4,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w259c3bcf-000.tab,ok,2,2,1,5,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w231c347g-000.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w259c3bcf-001.tab,ok,2,2,1,5,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w265c48ah-001.tab,ok,2,2,0,4,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w249c37aj-000.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w259c35bef-000.tab,ok,2,2,0,4,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w259c357g-000.tab,ok,2,2,0,4,2,1,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w245c236f-000.tab,ok,2,2,2,6,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w269c39aj-000.tab,ok,2,0,2,4,10,5,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w253c346f-001.tab,ok,2,1,1,4,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w233c367e-000.tab,ok,2,3,1,6,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w239c28aj-000.tab,ok,2,2,0,4,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w219c23ci-000.tab,ok,2,1,2,5,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w225c48ah-000.tab,ok,2,2,0,4,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w245c2349-000.tab,ok,1,2,1,4,2,1,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w241c38aj-000.tab,ok,3,1,1,5,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w241c346f-000.tab,ok,2,2,0,4,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w235c467f-000.tab,ok,2,2,1,5,8,4,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w249c46ef-000.tab,ok,1,2,1,4,0,0,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w237c347g-002.tab,ok,2,2,2,6,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w255c35eg-000.tab,ok,1,3,0,4,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w235c236f-000.tab,ok,1,2,2,5,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w249c258h-001.tab,ok,0,3,0,3,2,1,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w219c23ci-004.tab,ok,2,2,2,6,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w219c23ci-010.tab,ok,2,1,2,5,2,1,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w259c26fi-000.tab,ok,1,2,1,4,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w269c3bcf-000.tab,ok,2,2,1,5,8,4,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w249c28aj-000.tab,ok,2,2,1,5,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w229c46dj-000.tab,ok,3,2,1,6,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w231c346f-000.tab,ok,1,2,2,5,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w227c349f-000.tab,ok,2,2,2,6,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w239c46ef-000.tab,ok,3,2,1,6,2,1,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w259c3bcf-005.tab,ok,1,1,0,2,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w227c236f-001.tab,ok,1,3,0,4,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w235c356h-000.tab,ok,2,1,3,6,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w253c236c-000.tab,ok,2,2,2,6,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w227c236f-000.tab,ok,2,2,2,6,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w259c3bcf-004.tab,ok,2,1,0,3,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w215c35eg-000.tab,ok,2,2,0,4,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w275c236f-000.tab,ok,2,2,0,4,8,4,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w269c3bcf-001.tab,ok,2,1,1,4,10,5,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w277c389i-000.tab,ok,3,0,1,4,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w219c23ci-011.tab,ok,2,1,2,5,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w219c23ci-005.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w223c346f-000.tab,ok,1,2,2,5,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w247c48ah-000.tab,ok,2,1,1,4,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w261c346j-000.tab,ok,1,2,2,5,8,4,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w243c359e-000.tab,ok,2,1,2,5,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w249c258h-000.tab,ok,2,3,0,5,2,1,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w257c369i-000.tab,ok,2,2,0,4,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w269c46dj-000.tab,ok,1,2,0,3,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w237c23fg-000.tab,ok,1,2,2,5,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w265c356d-000.tab,ok,1,2,2,5,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w241c347g-000.tab,ok,1,2,2,5,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w243c236f-000.tab,ok,2,2,2,6,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w255c257j-000.tab,ok,1,2,1,4,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w241c235e-000.tab,ok,2,1,1,4,8,4,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w237c347g-001.tab,ok,2,2,2,6,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w249c258h-002.tab,ok,2,3,2,7,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w249c34ci-000.tab,ok,1,1,1,3,8,4,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w219c23ci-007.tab,ok,2,2,2,6,2,1,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w257c269f-000.tab,ok,1,2,1,4,2,1,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w247c346f-000.tab,ok,2,1,0,3,8,4,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w245c47eg-001.tab,ok,2,2,0,4,2,1,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w239c48hi-000.tab,ok,2,3,2,7,2,1,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w223c389h-000.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w251c4ehi-000.tab,ok,2,2,1,5,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w249c39hi-000.tab,ok,2,2,1,5,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w215c346f-000.tab,ok,3,2,1,6,2,1,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w257c4chi-000.tab,ok,1,1,2,4,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w247c3deg-000.tab,ok,2,1,1,4,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w259c47fg-000.tab,ok,2,1,1,4,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w267c347gi-000.tab,ok,1,2,1,4,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w251c236f-000.tab,ok,3,1,1,5,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w261c37gj-000.tab,ok,3,2,1,6,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w269c3bcf-002.tab,ok,2,2,1,5,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w245c47eg-000.tab,ok,1,2,1,4,6,3,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w259c34aj-000.tab,ok,1,2,2,5,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w231c389h-000.tab,ok,2,3,1,6,0,0,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w219c23ci-006.tab,ok,2,2,1,5,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w219c23ci-012.tab,ok,2,2,1,5,2,1,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w235c36ce-000.tab,ok,2,2,2,6,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w241c23fg-000.tab,ok,2,1,0,3,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w263c389h-000.tab,ok,1,2,1,4,10,5,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w237c347g-000.tab,ok,2,1,0,3,2,1,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w227c3cfg-000.tab,ok,2,2,3,7,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w239c238h-000.tab,ok,1,1,2,4,10,5,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w223c356e-000.tab,ok,1,1,0,2,4,2,1
matmul/dbcache/_tgz/schemes/19x2+50x+4y6+7y4+12y3+z33+z28+z27/i32w243c236f-001.tab,ok,1,3,0,4,2,1,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w217c349i-000.tab,ok,1,4,1,6,4,2,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w209c347g-000.tab,ok,4,1,0,5,2,1,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w211c347g-000.tab,ok,1,3,1,5,2,1,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w221c346f-001.tab,ok,4,1,0,5,4,2,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w217c248h-000.tab,ok,1,1,1,3,2,1,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w211c48ae-000.tab,ok,4,0,3,7,4,2,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w213c235e-000.tab,ok,2,3,1,6,4,2,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w223c48ah-000.tab,ok,3,3,0,6,4,2,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w203c389e-000.tab,ok,2,2,2,6,6,3,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w213c28hj-000.tab,ok,1,3,1,5,2,1,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w213c36dj-000.tab,ok,1,2,1,4,4,2,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w207c235e-000.tab,ok,3,1,1,5,4,2,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w201c346f-000.tab,ok,4,0,1,5,4,2,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w209c248h-000.tab,ok,1,2,2,5,2,1,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w205c28aj-000.tab,ok,3,3,0,6,6,3,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w209c467f-000.tab,ok,3,2,0,5,4,2,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w199c48ae-000.tab,ok,3,2,1,6,4,2,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w213c34eg-000.tab,ok,2,2,1,5,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w249c367g-000.tab,ok,1,4,0,5,4,2,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w223c356e-000.tab,ok,2,2,0,4,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w223c48ah-000.tab,ok,1,1,1,3,4,2,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w209c36gj-000.tab,ok,1,2,2,5,4,2,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w233c248h-000.tab,ok,1,1,2,4,6,3,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w229c349i-000.tab,ok,2,2,0,4,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w225c235e-000.tab,ok,2,1,0,3,0,0,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w243c239ci-000.tab,ok,1,1,1,3,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w221c36cd-000.tab,ok,1,3,2,6,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w237c356d-000.tab,ok,1,3,0,4,4,2,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w217c467f-000.tab,ok,3,2,0,5,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w211c36ef-000.tab,ok,1,2,0,3,4,2,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w219c23ci-000.tab,ok,4,1,0,5,0,0,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w219c23ci-001.tab,ok,3,1,0,4,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w259c23ci-000.tab,ok,2,1,0,3,4,2,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w259c346d-000.tab,ok,2,0,1,3,2,1,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w209c347g-001.tab,ok,4,1,0,5,4,2,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w211c46dj-000.tab,ok,4,3,0,7,2,1,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w207c39hi-000.tab,ok,0,3,1,4,0,0,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w205c34aj-000.tab,ok,4,1,1,6,2,1,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w207c367g-000.tab,ok,3,0,3,6,4,2,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w219c36ef-000.tab,ok,0,2,1,3,0,0,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w207c28aj-000.tab,ok,0,4,1,5,2,1,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w205c39aj-000.tab,ok,2,4,1,7,4,2,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w203c49ai-000.tab,ok,3,3,0,6,2,1,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w209c48ah-000.tab,ok,2,3,1,6,4,2,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w207c28aj-001.tab,ok,4,0,2,6,2,1,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w209c346d-000.tab,ok,2,3,1,6,4,2,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w209c49ai-000.tab,ok,3,2,1,6,4,2,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w211c346f-000.tab,ok,1,3,2,6,4,2,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w199c46dj-000.tab,ok,4,2,1,7,4,2,1
matmul/dbcache/_tgz/schemes/3x3+21x2+45x+4y6+4y5+7y4+8y3+3z32/i118w221c346f-000.tab,ok,1,1,1,3,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w235c367g-000.tab,ok,1,1,1,3,0,0,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w219c347g-000.tab,ok,1,2,0,3,4,2,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w223c23ci-000.tab,ok,3,1,2,6,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w211c34ci-000.tab,ok,2,1,1,4,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w227c35eh-000.tab,ok,2,3,1,6,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w231c247g-000.tab,ok,2,4,1,7,0,0,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w281c346f-000.tab,ok,1,1,0,2,6,3,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w231c467d-000.tab,ok,3,2,1,6,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w255c46fi-000.tab,ok,1,3,0,4,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w235c23ci-004.tab,ok,4,1,1,6,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w247c37eg-000.tab,ok,1,4,0,5,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w227c23ci-000.tab,ok,3,1,0,4,4,2,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w251c36eh-000.tab,ok,1,4,0,5,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w235c23ci-001.tab,ok,2,1,1,4,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w255c368j-000.tab,ok,3,0,1,4,6,3,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w231c38eh-000.tab,ok,1,3,0,4,4,2,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w249c248j-000.tab,ok,3,0,1,4,6,3,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w247c469f-000.tab,ok,1,1,0,2,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w225c349i-000.tab,ok,2,1,0,3,4,2,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w241c38gj-000.tab,ok,1,4,0,5,4,2,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w221c39hi-000.tab,ok,1,2,1,4,6,3,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w221c38eh-000.tab,ok,2,2,0,4,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w263c34aj-000.tab,ok,1,1,0,2,4,2,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w275c467d-000.tab,ok,2,1,0,3,8,4,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w223c39aj-000.tab,ok,1,3,1,5,4,2,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w217c34ci-000.tab,ok,2,1,2,5,4,2,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w233c38hj-000.tab,ok,2,2,0,4,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w223c23ci-001.tab,ok,4,1,2,7,0,0,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w239c36cd-000.tab,ok,1,1,2,4,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w231c23ci-000.tab,ok,4,1,1,6,0,0,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w231c23ci-001.tab,ok,3,1,2,6,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w249c3589e-000.tab,ok,3,1,0,4,4,2,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w235c23ci-000.tab,ok,3,1,1,5,2,1,1
matmul/dbcache/_tgz/schemes/22x2+47x+4y6+y5+8y4+10y3+z33+2z29/i83w231c39hi-000.tab,ok,1,3,0,4,2,1,1
